link,mean_abs_price_diff,x1,x2,y1,y2
25456_25457,9.208270734983207,-73.6999999999999,-73.9000000000007,40.89999279184001,40.899992791840496
25456_25460,12.907064592033967,-73.09999999999853,-73.9000000000007,40.899992791840226,40.899992791840496
25456_25756,0.8500336844502048,-73.90000000000062,-73.9000000000007,41.0999924776997,40.899992791840496
25456_25757,0.8077182363028068,-73.69999999999926,-73.9000000000007,41.0999924777006,40.899992791840496
25456_26054,2.9811091599909556,-74.29999999999781,-73.9000000000007,41.299992159272165,40.899992791840496
25456_26055,2.6064134538049673,-74.10000000000153,-73.9000000000007,41.299992159272435,40.899992791840496
25456_26056,1.4882361001070972,-73.90000000000016,-73.9000000000007,41.299992159272655,40.899992791840496
25456_26057,0.9192516628047189,-73.69999999999865,-73.9000000000007,41.29999215927237,40.899992791840496
25456_26355,1.930407559739396,-74.10000000000063,-73.9000000000007,41.49999183652586,40.899992791840496
25456_26357,1.1138733570218577,-73.69999999999985,-73.9000000000007,41.499991836526334,40.899992791840496
25457_25460,4.414979058444588,-73.6999999999999,-73.09999999999853,40.89999279184001,40.899992791840226
25457_25756,9.575628213737874,-73.6999999999999,-73.90000000000062,40.89999279184001,41.0999924776997
25457_25757,9.493597959559729,-73.6999999999999,-73.69999999999926,40.89999279184001,41.0999924777006
25457_26054,11.58040375254816,-73.6999999999999,-74.29999999999781,40.89999279184001,41.299992159272165
25457_26055,11.212116702380037,-73.6999999999999,-74.10000000000153,40.89999279184001,41.299992159272435
25457_26056,10.159952621476723,-73.6999999999999,-73.90000000000016,40.89999279184001,41.299992159272655
25457_26057,9.518901392676568,-73.69999999999865,-73.6999999999999,41.29999215927237,40.89999279184001
25457_26355,10.653921035080192,-73.6999999999999,-74.10000000000063,40.89999279184001,41.49999183652586
25457_26357,9.56063650463874,-73.69999999999985,-73.6999999999999,41.499991836526334,40.89999279184001
25460_25462,0.7464846582260969,-73.09999999999853,-72.69999999999936,40.899992791840226,40.89999279183999
25460_25464,1.3910076447440285,-73.09999999999853,-72.29999999999946,40.899992791840226,40.899992791839765
25460_25756,13.248195847549496,-73.09999999999853,-73.90000000000062,40.899992791840226,41.0999924776997
25460_25757,13.13958275297201,-73.09999999999853,-73.69999999999926,40.899992791840226,41.0999924777006
25460_26057,13.16275382259669,-73.69999999999865,-73.09999999999853,41.29999215927237,40.899992791840226
25462_25464,0.8075039003044141,-72.29999999999946,-72.69999999999936,40.899992791839765,40.89999279183999
25756_25757,0.3591210680533745,-73.90000000000062,-73.69999999999926,41.0999924776997,41.0999924777006
25756_26054,2.2171403940115653,-74.29999999999781,-73.90000000000062,41.299992159272165,41.0999924776997
25756_26055,1.8440814161976118,-74.10000000000153,-73.90000000000062,41.299992159272435,41.0999924776997
25756_26056,0.6754256528496858,-73.90000000000016,-73.90000000000062,41.299992159272655,41.0999924776997
25756_26057,0.5220983402436813,-73.69999999999865,-73.90000000000062,41.29999215927237,41.0999924776997
25756_26353,3.5022546256199663,-74.50000000000149,-73.90000000000062,41.4999918365262,41.0999924776997
25756_26355,1.203824638771441,-74.10000000000063,-73.90000000000062,41.49999183652586,41.0999924776997
25756_26357,0.9100382667512905,-73.69999999999985,-73.90000000000062,41.499991836526334,41.0999924776997
25756_26654,1.6033801653295998,-74.29999999999849,-73.90000000000062,41.699991509437766,41.0999924776997
25756_26655,0.8480467978254229,-74.10000000000164,-73.90000000000062,41.69999150943707,41.0999924776997
25756_26656,0.9499934139715229,-73.89999999999816,-73.90000000000062,41.699991509436785,41.0999924776997
